CART_Dose,Tumor_Init,responses
140000,2200000,NR
160000,2200000,NR
180000,2200000,NR
200000,2200000,NR
220000,2200000,NR
240000,2200000,NR
260000,2200000,NR
280000,2200000,CR
300000,2200000,CR
320000,2200000,CR
340000,2200000,CR
360000,2200000,CR
380000,2200000,CR
400000,2200000,CR
420000,2200000,CR
440000,2200000,CR
460000,2200000,CR
480000,2200000,CR
500000,2200000,CR
520000,2200000,CR
540000,2200000,CR
560000,2200000,CR
580000,2200000,CR
600000,2200000,CR
620000,2200000,CR
640000,2200000,CR
660000,2200000,CR
680000,2200000,CR
700000,2200000,CR
720000,2200000,CR
740000,2200000,CR
760000,2200000,CR
780000,2200000,CR
800000,2200000,CR
820000,2200000,CR
840000,2200000,CR
860000,2200000,CR
880000,2200000,CR
900000,2200000,CR
920000,2200000,CR
940000,2200000,CR
960000,2200000,CR
980000,2200000,CR
1000000,2200000,CR
1020000,2200000,CR
1040000,2200000,CR
1060000,2200000,CR
1080000,2200000,CR
1100000,2200000,CR
1120000,2200000,CR
1140000,2200000,CR
1160000,2200000,CR
1180000,2200000,CR
1200000,2200000,CR
1220000,2200000,CR
1240000,2200000,CR
1260000,2200000,CR
1280000,2200000,CR
1300000,2200000,CR
1320000,2200000,CR
1340000,2200000,CR
1360000,2200000,CR
1380000,2200000,CR
1400000,2200000,CR
1420000,2200000,CR
1440000,2200000,CR
1460000,2200000,CR
1480000,2200000,CR
1500000,2200000,CR
1520000,2200000,CR
1540000,2200000,CR
1560000,2200000,CR
1580000,2200000,CR
1600000,2200000,CR
1620000,2200000,CR
1640000,2200000,CR
1660000,2200000,CR
1680000,2200000,CR
1700000,2200000,CR
1720000,2200000,CR
1740000,2200000,CR
1760000,2200000,CR
1780000,2200000,CR
1800000,2200000,CR
1820000,2200000,CR
1840000,2200000,CR
1860000,2200000,CR
1880000,2200000,CR
1900000,2200000,CR
1920000,2200000,CR
1940000,2200000,CR
1960000,2200000,CR
1980000,2200000,CR
2000000,2200000,CR
100000,2300000,NR
120000,2300000,NR
140000,2300000,NR
160000,2300000,NR
180000,2300000,NR
200000,2300000,NR
220000,2300000,NR
240000,2300000,NR
260000,2300000,NR
280000,2300000,NR
300000,2300000,CR
320000,2300000,CR
340000,2300000,CR
360000,2300000,CR
380000,2300000,CR
400000,2300000,CR
420000,2300000,CR
440000,2300000,CR
460000,2300000,CR
480000,2300000,CR
500000,2300000,CR
520000,2300000,CR
540000,2300000,CR
560000,2300000,CR
580000,2300000,CR
600000,2300000,CR
620000,2300000,CR
640000,2300000,CR
660000,2300000,CR
680000,2300000,CR
700000,2300000,CR
720000,2300000,CR
740000,2300000,CR
760000,2300000,CR
780000,2300000,CR
800000,2300000,CR
820000,2300000,CR
840000,2300000,CR
860000,2300000,CR
880000,2300000,CR
900000,2300000,CR
920000,2300000,CR
940000,2300000,CR
960000,2300000,CR
980000,2300000,CR
1000000,2300000,CR
1020000,2300000,CR
1040000,2300000,CR
1060000,2300000,CR
1080000,2300000,CR
1100000,2300000,CR
1120000,2300000,CR
1140000,2300000,CR
1160000,2300000,CR
1180000,2300000,CR
1200000,2300000,CR
1220000,2300000,CR
1240000,2300000,CR
1260000,2300000,CR
1280000,2300000,CR
1300000,2300000,CR
1320000,2300000,CR
1340000,2300000,CR
1360000,2300000,CR
1380000,2300000,CR
1400000,2300000,CR
1420000,2300000,CR
1440000,2300000,CR
1460000,2300000,CR
1480000,2300000,CR
1500000,2300000,CR
1520000,2300000,CR
1540000,2300000,CR
1560000,2300000,CR
1580000,2300000,CR
1600000,2300000,CR
1620000,2300000,CR
1640000,2300000,CR
1660000,2300000,CR
1680000,2300000,CR
1700000,2300000,CR
1720000,2300000,CR
1740000,2300000,CR
1760000,2300000,CR
1780000,2300000,CR
1800000,2300000,CR
1820000,2300000,CR
1840000,2300000,CR
1860000,2300000,CR
1880000,2300000,CR
1900000,2300000,CR
1920000,2300000,CR
1940000,2300000,CR
1960000,2300000,CR
1980000,2300000,CR
2000000,2300000,CR
100000,2400000,NR
120000,2400000,NR
140000,2400000,NR
160000,2400000,NR
180000,2400000,NR
200000,2400000,NR
220000,2400000,NR
240000,2400000,NR
260000,2400000,NR
280000,2400000,NR
300000,2400000,NR
320000,2400000,CR
340000,2400000,CR
360000,2400000,CR
380000,2400000,CR
400000,2400000,CR
420000,2400000,CR
440000,2400000,CR
460000,2400000,CR
480000,2400000,CR
500000,2400000,CR
520000,2400000,CR
540000,2400000,CR
560000,2400000,CR
580000,2400000,CR
600000,2400000,CR
620000,2400000,CR
640000,2400000,CR
660000,2400000,CR
680000,2400000,CR
700000,2400000,CR
720000,2400000,CR
740000,2400000,CR
760000,2400000,CR
780000,2400000,CR
800000,2400000,CR
820000,2400000,CR
840000,2400000,CR
860000,2400000,CR
880000,2400000,CR
900000,2400000,CR
920000,2400000,CR
940000,2400000,CR
960000,2400000,CR
980000,2400000,CR
1000000,2400000,CR
1020000,2400000,CR
1040000,2400000,CR
1060000,2400000,CR
1080000,2400000,CR
1100000,2400000,CR
1120000,2400000,CR
1140000,2400000,CR
1160000,2400000,CR
1180000,2400000,CR
1200000,2400000,CR
1220000,2400000,CR
1240000,2400000,CR
1260000,2400000,CR
1280000,2400000,CR
1300000,2400000,CR
1320000,2400000,CR
1340000,2400000,CR
1360000,2400000,CR
1380000,2400000,CR
1400000,2400000,CR
1420000,2400000,CR
1440000,2400000,CR
1460000,2400000,CR
1480000,2400000,CR
1500000,2400000,CR
1520000,2400000,CR
1540000,2400000,CR
1560000,2400000,CR
1580000,2400000,CR
1600000,2400000,CR
1620000,2400000,CR
1640000,2400000,CR
1660000,2400000,CR
1680000,2400000,CR
1700000,2400000,CR
1720000,2400000,CR
1740000,2400000,CR
1760000,2400000,CR
1780000,2400000,CR
1800000,2400000,CR
1820000,2400000,CR
1840000,2400000,CR
1860000,2400000,CR
1880000,2400000,CR
1900000,2400000,CR
1920000,2400000,CR
1940000,2400000,CR
1960000,2400000,CR
1980000,2400000,CR
2000000,2400000,CR
100000,2500000,NR
120000,2500000,NR
140000,2500000,NR
160000,2500000,NR
180000,2500000,NR
200000,2500000,NR
220000,2500000,NR
240000,2500000,NR
260000,2500000,NR
280000,2500000,NR
300000,2500000,NR
320000,2500000,CR
340000,2500000,CR
360000,2500000,CR
380000,2500000,CR
400000,2500000,CR
420000,2500000,CR
440000,2500000,CR
460000,2500000,CR
480000,2500000,CR
500000,2500000,CR
520000,2500000,CR
540000,2500000,CR
560000,2500000,CR
580000,2500000,CR
600000,2500000,CR
620000,2500000,CR
640000,2500000,CR
660000,2500000,CR
680000,2500000,CR
700000,2500000,CR
720000,2500000,CR
740000,2500000,CR
760000,2500000,CR
780000,2500000,CR
800000,2500000,CR
820000,2500000,CR
840000,2500000,CR
860000,2500000,CR
880000,2500000,CR
900000,2500000,CR
920000,2500000,CR
940000,2500000,CR
960000,2500000,CR
980000,2500000,CR
1000000,2500000,CR
1020000,2500000,CR
1040000,2500000,CR
1060000,2500000,CR
1080000,2500000,CR
1100000,2500000,CR
1120000,2500000,CR
1140000,2500000,CR
1160000,2500000,CR
1180000,2500000,CR
1200000,2500000,CR
1220000,2500000,CR
1240000,2500000,CR
1260000,2500000,CR
1280000,2500000,CR
1300000,2500000,CR
1320000,2500000,CR
1340000,2500000,CR
1360000,2500000,CR
1380000,2500000,CR
1400000,2500000,CR
1420000,2500000,CR
1440000,2500000,CR
1460000,2500000,CR
1480000,2500000,CR
1500000,2500000,CR
1520000,2500000,CR
1540000,2500000,CR
1560000,2500000,CR
1580000,2500000,CR
1600000,2500000,CR
1620000,2500000,CR
1640000,2500000,CR
1660000,2500000,CR
1680000,2500000,CR
1700000,2500000,CR
1720000,2500000,CR
1740000,2500000,CR
1760000,2500000,CR
1780000,2500000,CR
1800000,2500000,CR
1820000,2500000,CR
1840000,2500000,CR
1860000,2500000,CR
1880000,2500000,CR
1900000,2500000,CR
1920000,2500000,CR
1940000,2500000,CR
1960000,2500000,CR
1980000,2500000,CR
2000000,2500000,CR
100000,2600000,NR
120000,2600000,NR
140000,2600000,NR
160000,2600000,NR
180000,2600000,NR
200000,2600000,NR
220000,2600000,NR
240000,2600000,NR
260000,2600000,NR
280000,2600000,NR
300000,2600000,NR
320000,2600000,NR
340000,2600000,CR
360000,2600000,CR
380000,2600000,CR
400000,2600000,CR
420000,2600000,CR
440000,2600000,CR
460000,2600000,CR
480000,2600000,CR
500000,2600000,CR
520000,2600000,CR
540000,2600000,CR
560000,2600000,CR
580000,2600000,CR
600000,2600000,CR
620000,2600000,CR
640000,2600000,CR
660000,2600000,CR
680000,2600000,CR
700000,2600000,CR
720000,2600000,CR
740000,2600000,CR
760000,2600000,CR
780000,2600000,CR
800000,2600000,CR
820000,2600000,CR
840000,2600000,CR
860000,2600000,CR
880000,2600000,CR
900000,2600000,CR
920000,2600000,CR
940000,2600000,CR
960000,2600000,CR
980000,2600000,CR
1000000,2600000,CR
1020000,2600000,CR
1040000,2600000,CR
1060000,2600000,CR
1080000,2600000,CR
1100000,2600000,CR
1120000,2600000,CR
1140000,2600000,CR
1160000,2600000,CR
1180000,2600000,CR
1200000,2600000,CR
1220000,2600000,CR
1240000,2600000,CR
1260000,2600000,CR
1280000,2600000,CR
1300000,2600000,CR
1320000,2600000,CR
1340000,2600000,CR
1360000,2600000,CR
1380000,2600000,CR
1400000,2600000,CR
1420000,2600000,CR
1440000,2600000,CR
1460000,2600000,CR
1480000,2600000,CR
1500000,2600000,CR
1520000,2600000,CR
1540000,2600000,CR
1560000,2600000,CR
1580000,2600000,CR
1600000,2600000,CR
1620000,2600000,CR
1640000,2600000,CR
1660000,2600000,CR
1680000,2600000,CR
1700000,2600000,CR
1720000,2600000,CR
1740000,2600000,CR
1760000,2600000,CR
1780000,2600000,CR
1800000,2600000,CR
1820000,2600000,CR
1840000,2600000,CR
1860000,2600000,CR
1880000,2600000,CR
1900000,2600000,CR
1920000,2600000,CR
1940000,2600000,CR
1960000,2600000,CR
1980000,2600000,CR
2000000,2600000,CR
100000,2700000,NR
120000,2700000,NR
140000,2700000,NR
160000,2700000,NR
180000,2700000,NR
200000,2700000,NR
220000,2700000,NR
240000,2700000,NR
260000,2700000,NR
280000,2700000,NR
300000,2700000,NR
320000,2700000,NR
340000,2700000,NR
360000,2700000,CR
380000,2700000,CR
400000,2700000,CR
420000,2700000,CR
440000,2700000,CR
460000,2700000,CR
480000,2700000,CR
500000,2700000,CR
520000,2700000,CR
540000,2700000,CR
560000,2700000,CR
580000,2700000,CR
600000,2700000,CR
620000,2700000,CR
640000,2700000,CR
660000,2700000,CR
680000,2700000,CR
700000,2700000,CR
720000,2700000,CR
740000,2700000,CR
760000,2700000,CR
780000,2700000,CR
800000,2700000,CR
820000,2700000,CR
840000,2700000,CR
860000,2700000,CR
880000,2700000,CR
900000,2700000,CR
920000,2700000,CR
940000,2700000,CR
960000,2700000,CR
980000,2700000,CR
1000000,2700000,CR
1020000,2700000,CR
1040000,2700000,CR
1060000,2700000,CR
1080000,2700000,CR
1100000,2700000,CR
1120000,2700000,CR
1140000,2700000,CR
1160000,2700000,CR
1180000,2700000,CR
1200000,2700000,CR
1220000,2700000,CR
1240000,2700000,CR
1260000,2700000,CR
1280000,2700000,CR
1300000,2700000,CR
1320000,2700000,CR
1340000,2700000,CR
1360000,2700000,CR
1380000,2700000,CR
1400000,2700000,CR
1420000,2700000,CR
1440000,2700000,CR
1460000,2700000,CR
1480000,2700000,CR
1500000,2700000,CR
1520000,2700000,CR
1540000,2700000,CR
1560000,2700000,CR
1580000,2700000,CR
1600000,2700000,CR
1620000,2700000,CR
1640000,2700000,CR
1660000,2700000,CR
1680000,2700000,CR
1700000,2700000,CR
1720000,2700000,CR
1740000,2700000,CR
1760000,2700000,CR
1780000,2700000,CR
1800000,2700000,CR
1820000,2700000,CR
1840000,2700000,CR
1860000,2700000,CR
1880000,2700000,CR
1900000,2700000,CR
1920000,2700000,CR
1940000,2700000,CR
1960000,2700000,CR
1980000,2700000,CR
2000000,2700000,CR
100000,2800000,NR
120000,2800000,NR
140000,2800000,NR
160000,2800000,NR
180000,2800000,NR
200000,2800000,NR
220000,2800000,NR
240000,2800000,NR
260000,2800000,NR
280000,2800000,NR
300000,2800000,NR
320000,2800000,NR
340000,2800000,NR
360000,2800000,CR
380000,2800000,CR
400000,2800000,CR
420000,2800000,CR
440000,2800000,CR
460000,2800000,CR
480000,2800000,CR
500000,2800000,CR
520000,2800000,CR
540000,2800000,CR
560000,2800000,CR
580000,2800000,CR
600000,2800000,CR
620000,2800000,CR
640000,2800000,CR
660000,2800000,CR
680000,2800000,CR
700000,2800000,CR
720000,2800000,CR
740000,2800000,CR
760000,2800000,CR
780000,2800000,CR
800000,2800000,CR
820000,2800000,CR
840000,2800000,CR
860000,2800000,CR
880000,2800000,CR
900000,2800000,CR
920000,2800000,CR
940000,2800000,CR
960000,2800000,CR
980000,2800000,CR
1000000,2800000,CR
1020000,2800000,CR
1040000,2800000,CR
1060000,2800000,CR
1080000,2800000,CR
1100000,2800000,CR
1120000,2800000,CR
1140000,2800000,CR
1160000,2800000,CR
1180000,2800000,CR
1200000,2800000,CR
1220000,2800000,CR
1240000,2800000,CR
1260000,2800000,CR
1280000,2800000,CR
1300000,2800000,CR
1320000,2800000,CR
1340000,2800000,CR
1360000,2800000,CR
1380000,2800000,CR
1400000,2800000,CR
1420000,2800000,CR
1440000,2800000,CR
1460000,2800000,CR
1480000,2800000,CR
1500000,2800000,CR
1520000,2800000,CR
1540000,2800000,CR
1560000,2800000,CR
1580000,2800000,CR
1600000,2800000,CR
1620000,2800000,CR
1640000,2800000,CR
1660000,2800000,CR
1680000,2800000,CR
1700000,2800000,CR
1720000,2800000,CR
1740000,2800000,CR
1760000,2800000,CR
1780000,2800000,CR
1800000,2800000,CR
1820000,2800000,CR
1840000,2800000,CR
1860000,2800000,CR
1880000,2800000,CR
1900000,2800000,CR
1920000,2800000,CR
1940000,2800000,CR
1960000,2800000,CR
1980000,2800000,CR
2000000,2800000,CR
100000,2900000,NR
120000,2900000,NR
140000,2900000,NR
160000,2900000,NR
180000,2900000,NR
200000,2900000,NR
220000,2900000,NR
240000,2900000,NR
260000,2900000,NR
280000,2900000,NR
300000,2900000,NR
320000,2900000,NR
340000,2900000,NR
360000,2900000,NR
380000,2900000,CR
400000,2900000,CR
420000,2900000,CR
440000,2900000,CR
460000,2900000,CR
480000,2900000,CR
500000,2900000,CR
520000,2900000,CR
540000,2900000,CR
560000,2900000,CR
580000,2900000,CR
600000,2900000,CR
620000,2900000,CR
640000,2900000,CR
660000,2900000,CR
680000,2900000,CR
700000,2900000,CR
720000,2900000,CR
740000,2900000,CR
760000,2900000,CR
780000,2900000,CR
800000,2900000,CR
820000,2900000,CR
840000,2900000,CR
860000,2900000,CR
880000,2900000,CR
900000,2900000,CR
920000,2900000,CR
940000,2900000,CR
960000,2900000,CR
980000,2900000,CR
1000000,2900000,CR
1020000,2900000,CR
1040000,2900000,CR
1060000,2900000,CR
1080000,2900000,CR
1100000,2900000,CR
1120000,2900000,CR
1140000,2900000,CR
1160000,2900000,CR
1180000,2900000,CR
1200000,2900000,CR
1220000,2900000,CR
1240000,2900000,CR
1260000,2900000,CR
1280000,2900000,CR
1300000,2900000,CR
1320000,2900000,CR
1340000,2900000,CR
1360000,2900000,CR
1380000,2900000,CR
1400000,2900000,CR
1420000,2900000,CR
1440000,2900000,CR
1460000,2900000,CR
1480000,2900000,CR
1500000,2900000,CR
1520000,2900000,CR
1540000,2900000,CR
1560000,2900000,CR
1580000,2900000,CR
1600000,2900000,CR
1620000,2900000,CR
1640000,2900000,CR
1660000,2900000,CR
1680000,2900000,CR
1700000,2900000,CR
1720000,2900000,CR
1740000,2900000,CR
1760000,2900000,CR
1780000,2900000,CR
1800000,2900000,CR
1820000,2900000,CR
1840000,2900000,CR
1860000,2900000,CR
1880000,2900000,CR
1900000,2900000,CR
1920000,2900000,CR
1940000,2900000,CR
1960000,2900000,CR
1980000,2900000,CR
2000000,2900000,CR
100000,3000000,NR
120000,3000000,NR
140000,3000000,NR
160000,3000000,NR
180000,3000000,NR
200000,3000000,NR
220000,3000000,NR
240000,3000000,NR
260000,3000000,NR
280000,3000000,NR
300000,3000000,NR
320000,3000000,NR
340000,3000000,NR
360000,3000000,NR
380000,3000000,NR
400000,3000000,CR
420000,3000000,CR
440000,3000000,CR
460000,3000000,CR
480000,3000000,CR
500000,3000000,CR
520000,3000000,CR
540000,3000000,CR
560000,3000000,CR
580000,3000000,CR
600000,3000000,CR
620000,3000000,CR
640000,3000000,CR
660000,3000000,CR
680000,3000000,CR
700000,3000000,CR
720000,3000000,CR
740000,3000000,CR
760000,3000000,CR
780000,3000000,CR
800000,3000000,CR
820000,3000000,CR
840000,3000000,CR
860000,3000000,CR
880000,3000000,CR
900000,3000000,CR
920000,3000000,CR
940000,3000000,CR
960000,3000000,CR
980000,3000000,CR
1000000,3000000,CR
1020000,3000000,CR
1040000,3000000,CR
1060000,3000000,CR
1080000,3000000,CR
1100000,3000000,CR
1120000,3000000,CR
1140000,3000000,CR
1160000,3000000,CR
1180000,3000000,CR
1200000,3000000,CR
1220000,3000000,CR
1240000,3000000,CR
1260000,3000000,CR
1280000,3000000,CR
1300000,3000000,CR
1320000,3000000,CR
1340000,3000000,CR
1360000,3000000,CR
1380000,3000000,CR
1400000,3000000,CR
1420000,3000000,CR
1440000,3000000,CR
1460000,3000000,CR
1480000,3000000,CR
1500000,3000000,CR
1520000,3000000,CR
1540000,3000000,CR
1560000,3000000,CR
1580000,3000000,CR
1600000,3000000,CR
1620000,3000000,CR
1640000,3000000,CR
1660000,3000000,CR
1680000,3000000,CR
1700000,3000000,CR
1720000,3000000,CR
1740000,3000000,CR
1760000,3000000,CR
1780000,3000000,CR
1800000,3000000,CR
1820000,3000000,CR
1840000,3000000,CR
1860000,3000000,CR
1880000,3000000,CR
1900000,3000000,CR
1920000,3000000,CR
1940000,3000000,CR
1960000,3000000,CR
1980000,3000000,CR
2000000,3000000,CR
100000,3100000,NR
120000,3100000,NR
140000,3100000,NR
160000,3100000,NR
180000,3100000,NR
200000,3100000,NR
220000,3100000,NR
240000,3100000,NR
260000,3100000,NR
280000,3100000,NR
300000,3100000,NR
320000,3100000,NR
340000,3100000,NR
360000,3100000,NR
380000,3100000,NR
400000,3100000,CR
420000,3100000,CR
440000,3100000,CR
460000,3100000,CR
480000,3100000,CR
500000,3100000,CR
520000,3100000,CR
540000,3100000,CR
560000,3100000,CR
580000,3100000,CR
600000,3100000,CR
620000,3100000,CR
640000,3100000,CR
660000,3100000,CR
680000,3100000,CR
700000,3100000,CR
720000,3100000,CR
740000,3100000,CR
760000,3100000,CR
780000,3100000,CR
800000,3100000,CR
820000,3100000,CR
840000,3100000,CR
860000,3100000,CR
880000,3100000,CR
900000,3100000,CR
920000,3100000,CR
940000,3100000,CR
960000,3100000,CR
980000,3100000,CR
1000000,3100000,CR
1020000,3100000,CR
1040000,3100000,CR
1060000,3100000,CR
1080000,3100000,CR
1100000,3100000,CR
1120000,3100000,CR
1140000,3100000,CR
1160000,3100000,CR
1180000,3100000,CR
1200000,3100000,CR
1220000,3100000,CR
1240000,3100000,CR
1260000,3100000,CR
1280000,3100000,CR
1300000,3100000,CR
1320000,3100000,CR
1340000,3100000,CR
1360000,3100000,CR
1380000,3100000,CR
1400000,3100000,CR
1420000,3100000,CR
1440000,3100000,CR
1460000,3100000,CR
1480000,3100000,CR
1500000,3100000,CR
1520000,3100000,CR
1540000,3100000,CR
1560000,3100000,CR
1580000,3100000,CR
1600000,3100000,CR
1620000,3100000,CR
1640000,3100000,CR
1660000,3100000,CR
1680000,3100000,CR
1700000,3100000,CR
1720000,3100000,CR
1740000,3100000,CR
1760000,3100000,CR
1780000,3100000,CR
1800000,3100000,CR
1820000,3100000,CR
1840000,3100000,CR
1860000,3100000,CR
1880000,3100000,CR
1900000,3100000,CR
1920000,3100000,CR
1940000,3100000,CR
1960000,3100000,CR
1980000,3100000,CR
2000000,3100000,CR
100000,3200000,NR
120000,3200000,NR
140000,3200000,NR
160000,3200000,NR
180000,3200000,NR
200000,3200000,NR
220000,3200000,NR
240000,3200000,NR
260000,3200000,NR
280000,3200000,NR
300000,3200000,NR
320000,3200000,NR
340000,3200000,NR
360000,3200000,NR
380000,3200000,NR
400000,3200000,NR
420000,3200000,CR
440000,3200000,CR
460000,3200000,CR
480000,3200000,CR
500000,3200000,CR
520000,3200000,CR
540000,3200000,CR
560000,3200000,CR
580000,3200000,CR
600000,3200000,CR
620000,3200000,CR
640000,3200000,CR
660000,3200000,CR
680000,3200000,CR
700000,3200000,CR
720000,3200000,CR
740000,3200000,CR
760000,3200000,CR
780000,3200000,CR
800000,3200000,CR
820000,3200000,CR
840000,3200000,CR
860000,3200000,CR
880000,3200000,CR
900000,3200000,CR
920000,3200000,CR
940000,3200000,CR
960000,3200000,CR
980000,3200000,CR
1000000,3200000,CR
1020000,3200000,CR
1040000,3200000,CR
1060000,3200000,CR
1080000,3200000,CR
1100000,3200000,CR
1120000,3200000,CR
1140000,3200000,CR
1160000,3200000,CR
1180000,3200000,CR
1200000,3200000,CR
1220000,3200000,CR
1240000,3200000,CR
1260000,3200000,CR
1280000,3200000,CR
1300000,3200000,CR
1320000,3200000,CR
1340000,3200000,CR
1360000,3200000,CR
1380000,3200000,CR
1400000,3200000,CR
1420000,3200000,CR
1440000,3200000,CR
1460000,3200000,CR
1480000,3200000,CR
1500000,3200000,CR
1520000,3200000,CR
1540000,3200000,CR
1560000,3200000,CR
1580000,3200000,CR
1600000,3200000,CR
1620000,3200000,CR
1640000,3200000,CR
1660000,3200000,CR
1680000,3200000,CR
1700000,3200000,CR
1720000,3200000,CR
1740000,3200000,CR
1760000,3200000,CR
1780000,3200000,CR
1800000,3200000,CR
1820000,3200000,CR
1840000,3200000,CR
1860000,3200000,CR
1880000,3200000,CR
1900000,3200000,CR
1920000,3200000,CR
1940000,3200000,CR
1960000,3200000,CR
1980000,3200000,CR
2000000,3200000,CR
100000,3300000,NR
120000,3300000,NR
140000,3300000,NR
160000,3300000,NR
180000,3300000,NR
200000,3300000,NR
220000,3300000,NR
240000,3300000,NR
260000,3300000,NR
280000,3300000,NR
300000,3300000,NR
320000,3300000,NR
340000,3300000,NR
360000,3300000,NR
380000,3300000,NR
400000,3300000,NR
420000,3300000,NR
440000,3300000,CR
460000,3300000,CR
480000,3300000,CR
500000,3300000,CR
520000,3300000,CR
540000,3300000,CR
560000,3300000,CR
580000,3300000,CR
600000,3300000,CR
620000,3300000,CR
640000,3300000,CR
660000,3300000,CR
680000,3300000,CR
700000,3300000,CR
720000,3300000,CR
740000,3300000,CR
760000,3300000,CR
780000,3300000,CR
800000,3300000,CR
820000,3300000,CR
840000,3300000,CR
860000,3300000,CR
880000,3300000,CR
900000,3300000,CR
920000,3300000,CR
940000,3300000,CR
960000,3300000,CR
980000,3300000,CR
1000000,3300000,CR
1020000,3300000,CR
1040000,3300000,CR
1060000,3300000,CR
1080000,3300000,CR
1100000,3300000,CR
1120000,3300000,CR
1140000,3300000,CR
1160000,3300000,CR
1180000,3300000,CR
1200000,3300000,CR
1220000,3300000,CR
1240000,3300000,CR
1260000,3300000,CR
1280000,3300000,CR
1300000,3300000,CR
1320000,3300000,CR
1340000,3300000,CR
1360000,3300000,CR
1380000,3300000,CR
1400000,3300000,CR
1420000,3300000,CR
1440000,3300000,CR
1460000,3300000,CR
1480000,3300000,CR
1500000,3300000,CR
1520000,3300000,CR
1540000,3300000,CR
1560000,3300000,CR
1580000,3300000,CR
1600000,3300000,CR
1620000,3300000,CR
1640000,3300000,CR
1660000,3300000,CR
1680000,3300000,CR
1700000,3300000,CR
1720000,3300000,CR
1740000,3300000,CR
1760000,3300000,CR
1780000,3300000,CR
1800000,3300000,CR
1820000,3300000,CR
1840000,3300000,CR
1860000,3300000,CR
1880000,3300000,CR
1900000,3300000,CR
1920000,3300000,CR
1940000,3300000,CR
1960000,3300000,CR
1980000,3300000,CR
2000000,3300000,CR
100000,3400000,NR
120000,3400000,NR
140000,3400000,NR
160000,3400000,NR
180000,3400000,NR
200000,3400000,NR
220000,3400000,NR
240000,3400000,NR
260000,3400000,NR
280000,3400000,NR
300000,3400000,NR
320000,3400000,NR
340000,3400000,NR
360000,3400000,NR
380000,3400000,NR
400000,3400000,NR
420000,3400000,NR
440000,3400000,CR
460000,3400000,CR
480000,3400000,CR
500000,3400000,CR
520000,3400000,CR
540000,3400000,CR
560000,3400000,CR
580000,3400000,CR
600000,3400000,CR
620000,3400000,CR
640000,3400000,CR
660000,3400000,CR
680000,3400000,CR
700000,3400000,CR
720000,3400000,CR
740000,3400000,CR
760000,3400000,CR
780000,3400000,CR
800000,3400000,CR
820000,3400000,CR
840000,3400000,CR
860000,3400000,CR
880000,3400000,CR
900000,3400000,CR
920000,3400000,CR
940000,3400000,CR
960000,3400000,CR
980000,3400000,CR
1000000,3400000,CR
1020000,3400000,CR
1040000,3400000,CR
1060000,3400000,CR
1080000,3400000,CR
1100000,3400000,CR
1120000,3400000,CR
1140000,3400000,CR
1160000,3400000,CR
1180000,3400000,CR
1200000,3400000,CR
1220000,3400000,CR
1240000,3400000,CR
1260000,3400000,CR
1280000,3400000,CR
1300000,3400000,CR
1320000,3400000,CR
1340000,3400000,CR
1360000,3400000,CR
1380000,3400000,CR
1400000,3400000,CR
1420000,3400000,CR
1440000,3400000,CR
1460000,3400000,CR
1480000,3400000,CR
1500000,3400000,CR
1520000,3400000,CR
1540000,3400000,CR
1560000,3400000,CR
1580000,3400000,CR
1600000,3400000,CR
1620000,3400000,CR
1640000,3400000,CR
1660000,3400000,CR
1680000,3400000,CR
1700000,3400000,CR
1720000,3400000,CR
1740000,3400000,CR
1760000,3400000,CR
1780000,3400000,CR
1800000,3400000,CR
1820000,3400000,CR
1840000,3400000,CR
1860000,3400000,CR
1880000,3400000,CR
1900000,3400000,CR
1920000,3400000,CR
1940000,3400000,CR
1960000,3400000,CR
1980000,3400000,CR
2000000,3400000,CR
100000,3500000,NR
120000,3500000,NR
140000,3500000,NR
160000,3500000,NR
180000,3500000,NR
200000,3500000,NR
220000,3500000,NR
240000,3500000,NR
260000,3500000,NR
280000,3500000,NR
300000,3500000,NR
320000,3500000,NR
340000,3500000,NR
360000,3500000,NR
380000,3500000,NR
400000,3500000,NR
420000,3500000,NR
440000,3500000,NR
460000,3500000,CR
480000,3500000,CR
500000,3500000,CR
520000,3500000,CR
540000,3500000,CR
560000,3500000,CR
580000,3500000,CR
600000,3500000,CR
620000,3500000,CR
640000,3500000,CR
660000,3500000,CR
680000,3500000,CR
700000,3500000,CR
720000,3500000,CR
740000,3500000,CR
760000,3500000,CR
780000,3500000,CR
800000,3500000,CR
820000,3500000,CR
840000,3500000,CR
860000,3500000,CR
880000,3500000,CR
900000,3500000,CR
920000,3500000,CR
940000,3500000,CR
960000,3500000,CR
980000,3500000,CR
1000000,3500000,CR
1020000,3500000,CR
1040000,3500000,CR
1060000,3500000,CR
1080000,3500000,CR
1100000,3500000,CR
1120000,3500000,CR
1140000,3500000,CR
1160000,3500000,CR
1180000,3500000,CR
1200000,3500000,CR
1220000,3500000,CR
1240000,3500000,CR
1260000,3500000,CR
1280000,3500000,CR
1300000,3500000,CR
1320000,3500000,CR
1340000,3500000,CR
1360000,3500000,CR
1380000,3500000,CR
1400000,3500000,CR
1420000,3500000,CR
1440000,3500000,CR
1460000,3500000,CR
1480000,3500000,CR
1500000,3500000,CR
1520000,3500000,CR
1540000,3500000,CR
1560000,3500000,CR
1580000,3500000,CR
1600000,3500000,CR
1620000,3500000,CR
1640000,3500000,CR
1660000,3500000,CR
1680000,3500000,CR
1700000,3500000,CR
1720000,3500000,CR
